"trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","isopto","start_time","duration","trialtype","region","notes"
33877501,4,0.7,3.5,1,"BotR","BotL","surebet",0.805824,1.19791,42,"win",22,2,78,48,0,0,4.91761,0,0,42,78,0.805824,258085,2240,"2021-12-14 06:22:46.8362",1,6.91773,1,"all","bilateral FOF",NA
33877505,4,0.7,3.5,1,"BotR","BotL","surebet",0.390263,0.494423,42,"win",23,2,79,48,0,0,5.92665,0,0,42,79,0.390263,258085,2240,"2021-12-14 06:22:59.4928",1,7.92675,1,"all","bilateral FOF",NA
33877517,4,0.7,3.5,1,NA,"BotL","surebet",1.46421,0.785941,42,"win",24,2,80,48,0,1,7.98737,3,0,42,80,1.46421,258085,2240,"2021-12-14 06:23:28.4419",0,NA,NA,NA,"bilateral FOF",NA
33877523,4,0.7,3.5,1,"BotR",NA,"violation",NA,0.49807,0,"win",25,2,81,48,0,NA,4.96183,0,1,0,81,NA,258085,2240,"2021-12-14 06:23:43.8891",0,NA,NA,NA,"bilateral FOF",NA
33877529,4,0.7,3.5,1,"BotR",NA,"lottery",1.60826,0.211183,48,"win",25,2,82,48,0,2,7.06817,0,0,48,82,1.60826,258085,2240,"2021-12-14 06:23:58.5944",1,9.06829,1,"all","bilateral FOF",NA
33877535,8,0.7,3.5,1,"BotR","BotL","surebet",0.513141,1.66245,42,"win",26,2,83,48,0,0,5.39156,0,0,42,83,0.513141,258085,2240,"2021-12-14 06:24:11.6237",1,7.39162,1,"all","bilateral FOF",NA
33877539,16,0.7,3.5,1,"BotR",NA,"lottery",1.09427,0.650963,192,"win",27,2,84,48,0,0,4.08895,0,0,192,84,1.09427,258085,2240,"2021-12-14 06:24:24.4645",0,NA,NA,NA,"bilateral FOF",NA
33877549,4,0.7,3.5,1,"BotR","BotL","surebet",0.364816,2.55198,42,"win",28,2,85,48,0,0,6.61421,0,0,42,85,0.364816,258085,2240,"2021-12-14 06:24:39.4783",1,8.61426,1,"all","bilateral FOF",NA
33877553,4,0.7,3.5,1,"BotR","BotL","surebet",0.502989,0.752572,42,"win",29,2,86,48,0,0,7.11981,0,0,42,86,0.502989,258085,2240,"2021-12-14 06:24:53.3880",0,NA,NA,NA,"bilateral FOF",NA
33877559,16,0.7,3.5,1,NA,"BotL","surebet",3.02584,0.53805,42,"win",30,2,87,48,0,4,4.52901,0,0,42,87,3.02584,258085,2240,"2021-12-14 06:25:07.3834",1,6.52914,1,"all","bilateral FOF",NA
33877569,32,0.7,3.5,1,NA,"BotL","surebet",0.982632,0.541436,42,"win",31,2,88,48,0,1,5.84567,1,0,42,88,0.982632,258085,2240,"2021-12-14 06:25:21.7514",1,9.46284,1,"all","bilateral FOF",NA
33877583,8,0.7,3.5,1,"BotR","BotL","lottery",0.375499,17.1661,96,"win",32,2,89,48,0,0,7.02093,0,0,96,89,0.375499,258085,2240,"2021-12-14 06:25:52.1700",0,NA,NA,NA,"bilateral FOF",NA
33877589,8,0.7,3.5,1,"BotR","BotL","lottery",0.539991,0.194715,96,"win",33,2,90,48,0,0,5.04757,0,0,96,90,0.539991,258085,2240,"2021-12-14 06:26:03.6909",1,7.04765,1,"all","bilateral FOF",NA
33877597,0.5,0.7,3.5,1,"BotR","BotL","surebet",0.518196,5.76124,42,"win",34,2,91,48,0,0,6.45483,0,0,42,91,0.518196,258085,2240,"2021-12-14 06:26:21.7733",0,NA,NA,NA,"bilateral FOF",NA
33877603,2,0.7,3.5,1,"BotR","BotL","surebet",0.505901,0.159399,42,"lose",35,2,92,48,0,0,5.5343,1,0,42,92,0.505901,258085,2240,"2021-12-14 06:26:38.8122",0,NA,NA,NA,"bilateral FOF",NA
33877611,16,0.7,3.5,1,"BotR","BotL","lottery",0.643237,0.590987,192,"win",36,2,93,48,0,0,4.88563,0,0,192,93,0.643237,258085,2240,"2021-12-14 06:26:51.0884",0,NA,NA,NA,"bilateral FOF",NA
33877619,2,0.7,3.5,1,"BotR","BotL","surebet",0.582625,3.91412,42,"lose",37,2,94,48,0,0,6.89956,0,0,42,94,0.582625,258085,2240,"2021-12-14 06:27:08.1753",0,NA,NA,NA,"bilateral FOF",NA
33877627,2,0.7,3.5,1,"BotR","BotL","surebet",0.322543,0.839675,42,"win",38,2,95,48,0,0,5.31295,2,0,42,95,0.322543,258085,2240,"2021-12-14 06:27:26.4774",0,NA,NA,NA,"bilateral FOF",NA
33877635,0.5,0.7,3.5,1,"BotR","BotL","violation",NA,0.512288,0,"lose",39,2,96,48,0,NA,5.31815,0,1,0,96,NA,258085,2240,"2021-12-14 06:27:42.6019",1,7.31821,1,"all","bilateral FOF",NA
33877645,0.5,0.7,3.5,1,"BotR","BotL","surebet",0.555726,0.295062,42,"win",39,2,97,48,0,0,6.21156,0,0,42,97,0.555726,258085,2240,"2021-12-14 06:27:55.3120",0,NA,NA,NA,"bilateral FOF",NA
33877651,32,0.7,3.5,1,"BotR","BotL","lottery",0.775886,0.514116,0,"lose",40,2,98,48,0,0,5.86821,0,0,0,98,0.775886,258085,2240,"2021-12-14 06:28:09.4890",0,NA,NA,NA,"bilateral FOF",NA
33877663,0.5,0.7,3.5,1,"BotR","BotL","surebet",0.379147,0.677407,42,"lose",41,2,99,48,0,0,5.89473,2,0,42,99,0.379147,258085,2240,"2021-12-14 06:28:27.2695",1,12.9678,1,"all","bilateral FOF",NA
33877665,0.5,0.7,3.5,1,"BotR","BotL","surebet",0.464061,0.568426,42,"lose",42,2,100,48,0,0,5.15869,0,0,42,100,0.464061,258085,2240,"2021-12-14 06:28:39.0408",0,NA,NA,NA,"bilateral FOF",NA
33877675,4,0.7,3.5,1,"BotR","BotL","surebet",0.591202,0.510337,42,"win",43,2,101,48,0,0,4.09289,0,0,42,101,0.591202,258085,2240,"2021-12-14 06:28:50.4209",0,NA,NA,NA,"bilateral FOF",NA
33877683,2,0.7,3.5,1,"BotR",NA,"lottery",0.633141,0.234582,24,"win",44,2,102,48,0,0,5.18318,0,0,24,102,0.633141,258085,2240,"2021-12-14 06:29:01.8591",0,NA,NA,NA,"bilateral FOF",NA
33877689,32,0.7,3.5,1,"BotR","BotL","lottery",1.34178,0.618196,384,"win",45,2,103,48,0,0,7.49854,1,0,384,103,1.34178,258085,2240,"2021-12-14 06:29:17.5694",0,NA,NA,NA,"bilateral FOF",NA
33877699,8,0.7,3.5,1,"BotR",NA,"lottery",0.608966,7.84305,96,"win",46,2,104,48,0,0,4.10051,0,0,96,104,0.608966,258085,2240,"2021-12-14 06:29:35.9527",0,NA,NA,NA,"bilateral FOF",NA
33877709,2,0.7,3.5,1,"BotR","BotL","surebet",0.658319,9.83194,42,"win",47,2,105,48,0,0,5.79329,0,0,42,105,0.658319,258085,2240,"2021-12-14 06:29:57.7995",0,NA,NA,NA,"bilateral FOF",NA
33877715,32,0.7,3.5,1,"BotR","BotL","lottery",0.569305,0.468828,384,"win",48,2,106,48,0,0,7.99865,0,0,384,106,0.569305,258085,2240,"2021-12-14 06:30:13.2496",0,NA,NA,NA,"bilateral FOF",NA
33877723,0.5,0.7,3.5,1,"BotR","BotL","surebet",0.572467,4.50317,42,"win",1,3,107,48,0,0,5.08976,0,0,42,107,0.572467,258085,2240,"2021-12-14 06:30:28.6881",1,7.08983,1,"all","bilateral FOF",NA
33877731,16,0.7,3.5,1,"BotR","BotL","lottery",1.46412,0.230804,192,"win",2,3,108,48,0,0,6.19834,0,0,192,108,1.46412,258085,2240,"2021-12-14 06:30:42.3939",1,8.19843,1,"all","bilateral FOF",NA
33877735,32,0.7,3.5,1,"BotR","BotL","lottery",0.727041,0.340809,384,"win",3,3,109,48,0,0,7.20369,0,0,384,109,0.727041,258085,2240,"2021-12-14 06:30:57.1952",0,NA,NA,NA,"bilateral FOF",NA
33877743,0.5,0.7,3.5,1,NA,"BotL","surebet",0.576229,5.77861,42,"win",4,3,110,48,0,0,7.10547,0,0,42,110,0.576229,258085,2240,"2021-12-14 06:31:15.9538",0,NA,NA,NA,"bilateral FOF",NA
33877751,0.5,0.7,3.5,1,"BotR","BotL","surebet",0.585767,0.645504,42,"lose",5,3,111,48,0,0,7.50184,2,0,42,111,0.585767,258085,2240,"2021-12-14 06:31:32.1983",0,NA,NA,NA,"bilateral FOF",NA
33877757,32,0.7,3.5,1,"BotR","BotL","lottery",0.778839,0.12239,384,"win",6,3,112,48,0,0,6.23834,0,0,384,112,0.778839,258085,2240,"2021-12-14 06:31:47.5387",0,NA,NA,NA,"bilateral FOF",NA
33877763,32,0.7,3.5,1,"BotR",NA,"lottery",0.697704,7.7774,384,"win",7,3,113,48,0,0,5.92252,0,0,384,113,0.697704,258085,2240,"2021-12-14 06:32:10.0311",0,NA,NA,NA,"bilateral FOF",NA
33877773,8,0.7,3.5,1,"BotR","BotL","lottery",0.651676,7.65007,96,"win",8,3,114,48,0,0,7.01414,0,0,96,114,0.651676,258085,2240,"2021-12-14 06:32:31.0319",0,NA,NA,NA,"bilateral FOF",NA
